MgrID	education	religion	research_area	professional	pricing_group	race	age_group	gender	selected	rating
7	2	others	1	6	6	1	5	male	1	0.666666667
7	1	catholic	4	4	1	3	4	female	0	0.333333333
7	2	catholic	1	3	1	1	2	female	0	0.5
7	1	muslim	2	2	1	1	3	male	1	0.666666667
7	2	buddist	4	5	6	4	6	male	1	0.666666667
7	1	catholic	3	5	4	3	5	male	0	0.333333333
7	1	buddist	2	4	1	1	1	female	0	0.333333333
7	1	catholic	6	1	3	4	1	male	1	0.666666667
7	1	others	1	3	4	1	1	male	0	0.333333333
7	2	muslim	4	4	5	1	2	female	1	0.666666667
442	1	buddist	3	4	6	3	4	female	0	0.5
442	2	muslim	5	6	3	2	2	male	1	0.666666667
442	2	Chrisitan	6	3	5	1	3	female	1	0.833333333
442	2	catholic	6	3	2	5	5	male	0	0.5
442	2	muslim	1	3	6	2	3	male	0	0.166666667
442	1	catholic	2	4	6	5	6	male	1	0.333333333
442	2	muslim	1	3	6	1	2	female	1	0.5
442	1	catholic	2	2	2	5	1	female	0	0.333333333
442	1	buddist	2	4	6	3	2	female	1	0.5
442	1	catholic	5	6	3	2	4	female	0	0.333333333
442	2	hindu	1	5	1	6	2	male	1	0.5
442	1	others	3	6	5	4	3	male	0	0.333333333
387	2	muslim	4	5	3	2	4	female	1	0.5
387	2	Chrisitan	2	3	1	5	3	female	0	0.5
387	2	Chrisitan	1	3	3	4	6	male	1	0.5
387	2	others	4	5	5	3	2	female	0	0.5
387	2	others	5	4	5	4	4	female	1	0.5
387	1	buddist	5	6	2	2	4	female	0	0.5
387	2	muslim	6	4	3	1	3	male	0	0.5
387	1	Chrisitan	1	5	3	6	5	female	1	0.5
387	1	catholic	4	6	1	3	1	male	0	0.5
387	2	muslim	4	1	4	5	2	male	1	0.5
387	1	muslim	1	5	6	4	2	female	0	0.5
387	2	muslim	6	3	3	6	3	male	1	0.5
506	1	Chrisitan	6	1	5	1	5	female	1	0.833333333
506	2	others	5	1	3	4	3	female	0	0.666666667
506	1	buddist	2	3	2	1	6	female	1	0.833333333
506	2	muslim	2	6	4	3	2	female	0	0.666666667
506	2	muslim	6	3	3	1	5	male	1	0.833333333
506	2	Chrisitan	3	3	3	3	1	male	0	0.666666667
506	2	muslim	6	6	2	4	1	male	1	0.666666667
506	2	catholic	5	1	3	4	1	male	0	0.5
506	1	Chrisitan	1	3	1	3	4	female	0	0.333333333
506	2	others	1	3	4	6	5	male	1	0.333333333
506	1	buddist	2	5	3	1	1	female	0	0.833333333
506	1	buddist	6	1	5	5	2	male	1	0.666666667
722	2	catholic	3	3	1	3	3	male	1	1
722	1	hindu	1	6	4	5	4	male	0	0.166666667
722	2	catholic	3	6	2	2	3	female	0	0.666666667
722	1	buddist	3	3	4	5	6	female	1	0
722	1	hindu	5	4	5	5	3	male	1	0.666666667
722	2	muslim	5	5	1	5	4	female	0	0.166666667
722	2	others	1	6	5	3	2	female	0	0
722	1	Chrisitan	3	5	2	5	2	male	1	0.666666667
722	1	catholic	1	4	4	6	4	female	0	0.5
722	1	hindu	1	2	2	5	2	male	1	0.666666667
722	2	muslim	5	1	6	3	3	female	1	0.5
722	1	Chrisitan	1	6	3	6	2	female	0	0
444	1	catholic	2	5	4	1	1	female	0	0.166666667
444	1	muslim	6	4	3	5	5	male	1	0.666666667
444	2	buddist	6	2	2	4	6	female	1	0.5
444	1	buddist	1	5	4	1	2	male	0	0
444	1	others	6	1	1	2	1	female	1	0.5
444	1	others	3	6	1	1	4	male	0	0.333333333
444	1	hindu	4	6	1	5	3	female	0	0.333333333
444	2	muslim	5	4	1	4	3	female	1	0.5
444	1	others	4	5	2	3	4	male	0	0.166666667
444	2	buddist	4	3	2	2	4	female	1	1
444	2	buddist	4	5	4	2	5	female	0	1
444	2	buddist	6	2	2	2	6	female	1	0.833333333
309	1	muslim	6	3	5	3	3	male	0	0.5
309	1	catholic	2	4	3	6	4	male	1	0.833333333
309	2	hindu	2	1	1	6	6	female	1	1
309	2	catholic	3	3	4	6	3	male	0	0.5
309	2	catholic	6	5	2	6	6	female	1	1
309	2	hindu	1	6	4	2	5	female	0	0.833333333
309	1	Chrisitan	1	3	5	2	3	male	0	0.5
309	2	buddist	6	4	4	5	5	female	1	1
309	1	hindu	1	1	6	3	3	female	1	0.833333333
309	2	hindu	5	5	2	5	1	male	0	0.5
309	1	catholic	5	3	2	5	3	male	0	0.5
309	1	Chrisitan	1	3	6	3	1	female	1	0.833333333
571	2	buddist	6	2	1	6	3	female	1	0.666666667
571	2	catholic	1	3	1	3	3	female	0	0.333333333
571	2	catholic	6	4	3	2	4	male	1	0.5
571	1	others	2	5	2	2	3	male	0	0.166666667
571	1	others	4	5	2	5	4	male	1	0.333333333
571	2	Chrisitan	6	4	4	5	1	male	0	0.166666667
571	1	Chrisitan	1	3	6	3	3	male	0	0
571	2	others	2	5	2	2	1	female	1	0.5
571	2	others	1	3	3	4	2	female	1	0.333333333
571	1	others	5	1	6	3	1	female	0	0.333333333
571	2	hindu	3	2	5	3	3	male	1	0.5
571	2	others	4	6	5	2	3	female	0	0.333333333
624	1	hindu	5	3	3	1	5	female	0	0.666666667
624	2	muslim	5	3	5	1	4	female	1	0.833333333
624	1	others	3	3	4	2	3	male	0	0.333333333
624	2	muslim	6	6	1	1	3	male	1	0.833333333
624	2	others	6	2	4	5	5	female	1	0.5
624	1	hindu	3	1	4	2	4	female	0	0.5
624	2	catholic	5	3	4	1	2	male	1	0.666666667
624	1	muslim	4	1	3	6	6	male	0	0.333333333
624	1	muslim	6	2	6	1	1	female	1	0.833333333
624	1	Chrisitan	6	5	3	3	3	male	0	0.5
624	2	hindu	2	5	3	4	4	female	1	0.833333333
624	2	hindu	1	6	4	3	2	male	0	0.333333333
445	1	others	2	5	4	6	4	female	0	0.166666667
445	1	muslim	1	3	4	5	5	female	1	1
445	2	others	6	4	3	4	2	male	0	0.333333333
445	2	Chrisitan	5	5	5	1	3	female	1	0.666666667
445	1	buddist	3	1	2	2	6	female	0	0.333333333
445	1	muslim	5	3	2	3	3	female	1	1
445	1	catholic	4	3	2	3	6	male	0	0.5
445	2	buddist	2	6	5	6	4	female	1	0.666666667
445	2	buddist	1	1	4	4	5	female	0	0.333333333
445	1	muslim	2	1	2	3	4	male	1	1
445	2	others	4	6	4	2	4	female	0	0.333333333
445	1	Chrisitan	6	2	1	2	2	female	1	0.833333333
499	1	catholic	1	5	5	5	5	male	1	0.666666667
499	1	buddist	5	5	1	1	4	female	0	0.333333333
499	1	muslim	1	3	1	3	4	female	0	0.333333333
499	1	catholic	1	1	6	5	4	female	1	0.666666667
499	2	catholic	5	6	2	3	1	male	1	0.833333333
499	1	muslim	3	4	4	3	2	male	0	0.333333333
499	2	others	4	6	1	6	2	male	0	0.333333333
499	2	buddist	4	3	1	2	1	male	1	0.666666667
499	1	Chrisitan	6	1	3	1	3	female	1	0.833333333
499	1	catholic	4	4	5	5	1	male	0	0.333333333
499	1	catholic	4	3	5	3	6	male	0	0.5
499	1	hindu	3	2	6	5	2	female	1	0.666666667
889	2	hindu	5	1	1	5	6	female	0	0.5
889	2	buddist	3	4	2	5	3	male	1	0.666666667
889	1	catholic	1	3	3	4	1	female	0	0.5
889	2	Chrisitan	6	2	4	1	5	female	1	0.5
889	2	others	1	2	3	3	1	female	0	0.5
889	2	others	5	4	3	2	2	female	1	0.5
889	1	hindu	4	6	1	4	2	male	1	0.5
889	2	muslim	1	6	5	5	1	female	0	0.5
889	2	muslim	4	3	5	1	5	male	1	0.666666667
889	1	hindu	5	3	2	4	1	male	0	0.5
889	1	muslim	3	2	5	2	4	female	0	0.5
889	2	Chrisitan	5	1	3	1	4	female	1	0.5
670	1	hindu	6	3	4	5	5	male	1	0.833333333
670	2	hindu	4	5	4	2	3	female	0	0.166666667
670	1	others	3	1	1	2	4	female	0	0.166666667
670	2	buddist	5	3	6	1	4	female	1	0.666666667
670	1	buddist	5	1	1	2	1	female	1	0.333333333
670	2	buddist	2	6	1	5	3	male	0	0
670	1	muslim	3	5	1	4	3	male	1	0.333333333
670	2	muslim	4	6	1	6	4	male	0	0
670	2	Chrisitan	4	5	3	4	3	male	1	0.333333333
670	2	Chrisitan	5	6	6	1	6	female	0	0
670	1	Chrisitan	3	3	2	5	3	male	1	0.333333333
670	2	hindu	1	5	3	5	5	female	0	0
728	2	buddist	2	5	4	2	5	male	1	0.666666667
728	1	catholic	4	4	3	1	6	female	0	0.333333333
728	1	hindu	3	2	4	5	3	female	1	0.5
728	2	Chrisitan	4	3	2	4	5	female	0	0.5
728	2	Chrisitan	1	3	5	5	1	male	0	0.5
728	1	Chrisitan	5	2	2	1	3	male	1	0.5
728	1	buddist	3	4	5	2	5	female	0	0.666666667
728	1	muslim	4	1	1	5	6	male	1	0.666666667
728	2	hindu	6	3	5	5	5	male	1	0.5
728	2	muslim	3	5	6	1	5	female	0	0.5
728	1	buddist	4	5	1	6	6	male	1	0.666666667
728	1	catholic	3	6	5	2	4	male	0	0.5
181	2	Chrisitan	3	5	4	3	3	male	1	0.333333333
181	1	muslim	6	6	5	3	6	male	0	0.166666667
181	2	muslim	2	4	1	2	3	female	1	0.333333333
181	2	catholic	2	4	3	4	4	male	0	0.166666667
181	2	hindu	5	1	5	5	6	female	1	0.333333333
181	2	buddist	1	1	6	1	5	female	0	0.166666667
181	1	muslim	2	1	4	3	6	female	1	0.333333333
181	2	buddist	1	4	1	6	2	female	0	0.166666667
181	1	catholic	5	5	3	6	3	female	1	0.333333333
181	1	muslim	5	3	3	5	3	female	0	0.166666667
181	2	others	3	5	4	2	3	male	0	0.333333333
181	2	buddist	4	6	5	1	3	male	1	0.166666667
559	1	catholic	6	3	3	2	5	female	1	0.666666667
559	2	Chrisitan	6	6	5	3	5	female	0	0.5
559	2	hindu	4	5	1	2	6	male	0	0.333333333
559	1	muslim	2	5	2	4	4	male	1	0.5
559	2	Chrisitan	3	1	3	5	1	female	0	0.333333333
559	1	catholic	4	3	1	4	3	male	1	0.5
559	1	Chrisitan	1	6	5	2	3	male	0	0.666666667
559	1	muslim	1	3	2	3	3	female	1	0.333333333
559	1	hindu	1	3	1	6	2	male	0	0.666666667
559	2	muslim	3	2	4	1	2	male	1	0.833333333
559	2	others	4	5	5	2	6	male	0	0.333333333
559	2	others	2	5	2	6	4	female	1	0.5
697	1	Chrisitan	5	1	4	1	3	female	1	0.5
697	1	buddist	4	2	6	1	1	female	0	0
697	2	muslim	2	4	5	2	4	male	0	0.666666667
697	1	hindu	6	3	1	6	6	male	1	0.5
697	1	buddist	3	2	1	6	6	female	1	0.5
697	1	buddist	1	3	3	3	6	female	0	0
697	2	buddist	6	5	2	6	1	male	0	0.666666667
697	1	hindu	4	4	5	1	1	female	1	0.333333333
697	2	Chrisitan	3	3	6	3	4	female	1	0.666666667
697	2	Chrisitan	3	4	3	3	1	male	0	0.333333333
697	2	Chrisitan	1	2	3	5	2	male	1	0.5
697	1	buddist	3	6	3	6	5	female	0	0.166666667
132	1	others	4	1	4	5	2	female	0	0.166666667
132	2	Chrisitan	1	2	5	5	2	female	1	0.5
132	1	buddist	1	6	3	2	6	male	0	0
132	1	muslim	6	1	4	4	2	female	1	0.666666667
132	1	Chrisitan	6	6	1	2	1	female	1	0.666666667
132	1	muslim	4	1	1	5	5	male	0	0.333333333
132	1	buddist	2	4	3	4	2	male	0	0.166666667
132	1	catholic	6	2	4	2	2	male	1	0.333333333
132	2	catholic	6	1	6	5	6	female	1	0.333333333
132	2	hindu	1	2	6	1	2	male	0	0.166666667
132	2	others	1	1	2	1	3	female	0	0.166666667
132	2	others	6	6	5	3	3	female	1	0.333333333
554	1	others	1	3	6	5	4	female	0	0.5
554	1	buddist	1	5	3	3	1	female	1	0.833333333
554	2	buddist	4	1	2	2	5	male	1	0.166666667
554	2	others	1	5	1	6	6	female	0	0.333333333
554	2	catholic	2	6	1	5	6	male	1	0.833333333
554	1	muslim	2	1	2	2	4	female	0	0.333333333
554	1	Chrisitan	4	5	5	2	1	male	1	0.666666667
554	2	muslim	5	6	3	1	6	male	0	0.666666667
554	1	hindu	2	1	1	3	4	female	1	0.666666667
554	1	hindu	1	2	4	1	6	female	0	0.666666667
554	2	hindu	3	4	4	4	5	male	1	0.833333333
554	1	catholic	5	1	2	4	3	female	0	0.666666667
603	2	buddist	4	5	6	5	2	male	0	0.333333333
603	1	hindu	4	2	3	1	3	female	1	0.5
603	2	others	2	3	5	3	1	female	1	0.666666667
603	1	buddist	5	5	2	1	6	male	0	0.333333333
603	1	Chrisitan	5	6	5	6	2	female	1	0.666666667
603	1	muslim	1	6	6	5	6	female	0	
603	2	buddist	4	4	5	3	2	female	0	0.666666667
603	1	muslim	1	2	6	2	1	male	1	0.333333333
603	2	others	6	5	3	1	1	male	1	0.833333333
603	1	catholic	4	4	2	4	1	female	0	0.5
102	2	catholic	3	5	4	4	1	male	1	0.666666667
102	1	muslim	5	5	3	3	6	male	0	0.333333333
102	2	hindu	4	4	6	3	2	female	1	0.666666667
102	2	buddist	3	3	2	6	1	male	0	0.333333333
102	2	buddist	6	6	1	5	6	female	0	0.666666667
102	1	hindu	6	6	6	2	6	female	1	0.333333333
102	1	others	1	2	4	3	4	male	1	0.833333333
102	2	catholic	2	3	1	4	2	male	0	0.5
102	1	others	2	6	5	3	1	male	1	0.666666667
102	2	catholic	4	5	2	1	6	female	0	0.333333333
102	2	muslim	5	2	4	6	5	male	1	0.833333333
102	1	hindu	2	3	3	4	6	male	0	0.333333333
610	1	catholic	1	1	4	2	1	male	1	0.666666667
610	1	muslim	4	2	1	3	6	female	0	0.166666667
610	2	Chrisitan	2	3	6	4	3	male	0	0.5
610	2	hindu	6	5	1	6	1	male	1	0.666666667
610	1	others	5	3	1	2	4	male	0	0.333333333
610	1	others	6	4	2	3	1	female	1	0.666666667
610	1	catholic	6	4	1	4	1	male	0	0.166666667
610	2	catholic	4	4	6	5	1	male	1	0.833333333
610	1	hindu	2	3	1	4	6	female	0	0
610	1	catholic	5	5	3	2	2	female	1	1
610	1	buddist	6	4	4	1	2	female	1	1
610	1	muslim	4	2	5	2	2	male	0	0.333333333
570	2	buddist	4	1	4	6	2	female	1	0.333333333
570	2	catholic	3	5	4	6	3	female	0	0.166666667
570	2	buddist	3	6	1	5	3	male	0	0.333333333
570	2	others	4	1	5	3	3	male	1	0
570	2	Chrisitan	6	4	5	6	6	male	1	0.666666667
570	2	muslim	1	5	1	3	4	female	0	0
570	2	hindu	1	3	6	4	6	female	0	0
570	1	catholic	4	5	5	6	3	male	1	0.333333333
570	1	others	4	1	6	1	3	male	1	0.333333333
570	2	catholic	5	5	1	3	1	male	0	0.166666667
570	2	others	4	6	3	4	1	male	0	0
570	1	muslim	6	4	5	2	3	male	1	0.666666667
108	1	catholic	3	2	5	2	3	male	0	0.666666667
108	2	muslim	5	5	1	1	4	male	1	0.666666667
108	2	hindu	5	1	4	6	5	male	0	0.833333333
108	1	Chrisitan	6	5	3	3	3	female	1	0.833333333
108	1	buddist	3	3	5	1	5	male	1	0.5
108	1	buddist	2	3	2	3	2	female	0	0.5
108	2	buddist	2	4	5	4	2	female	1	0.666666667
108	1	buddist	1	2	1	1	6	female	0	0.333333333
108	2	others	6	1	3	2	1	male	0	0.666666667
108	2	Chrisitan	6	4	3	5	2	female	1	0.666666667
108	2	catholic	5	3	4	4	6	male	0	0.666666667
108	2	buddist	5	1	4	3	3	female	1	0.5
223	2	buddist	5	6	6	4	4	male	0	0.5
223	1	others	2	2	6	1	5	female	1	0.5
223	1	buddist	3	1	4	3	2	female	1	0.5
223	2	hindu	2	4	3	5	5	female	0	0.5
223	1	hindu	3	6	4	5	3	female	0	0.5
223	2	buddist	1	5	2	5	3	male	1	0.5
223	2	catholic	1	6	2	6	4	male	0	0.5
223	2	muslim	3	4	3	4	2	female	1	0.5
223	1	others	6	4	4	3	3	female	1	0.5
223	1	catholic	4	3	3	4	4	female	0	0.5
223	2	buddist	5	1	6	6	5	female	0	0.5
223	2	buddist	6	5	2	3	1	female	1	0.5
417	1	Chrisitan	1	6	2	4	6	female	1	0.666666667
417	1	catholic	2	3	3	2	2	female	0	0.166666667
417	2	buddist	1	1	1	1	6	male	0	0.833333333
417	2	Chrisitan	3	5	6	3	1	female	1	0.833333333
417	1	Chrisitan	2	4	5	1	1	male	0	0.833333333
417	2	buddist	2	1	1	4	2	female	1	0.833333333
417	1	others	5	3	1	6	5	male	1	0.833333333
417	2	hindu	5	6	6	2	5	male	0	0.666666667
417	2	muslim	1	6	3	1	4	male	1	0.833333333
417	1	hindu	6	1	3	1	6	male	0	0.833333333
867	1	buddist	6	2	4	1	3	male	1	0.5
867	2	hindu	6	4	5	4	4	male	0	0.5
867	1	Chrisitan	3	3	6	6	3	female	1	0.666666667
867	2	others	1	6	1	2	2	female	0	0.5
867	1	catholic	1	5	2	5	6	female	0	0.666666667
867	2	catholic	5	2	1	4	6	male	1	0.5
867	2	others	2	6	6	5	1	male	0	0.666666667
867	2	Chrisitan	4	1	5	6	5	male	1	0.5
867	2	hindu	6	2	5	5	2	female	1	0.666666667
867	2	buddist	3	6	5	4	5	female	0	0.5
867	2	hindu	5	3	4	2	1	male	1	0.666666667
867	1	hindu	2	4	6	4	2	male	0	0.5
421	1	Chrisitan	6	6	2	3	6	male	0	0.5
421	1	Chrisitan	6	5	3	6	2	female	1	0.5
421	2	buddist	5	1	3	2	1	male	1	0.666666667
421	1	buddist	1	4	4	5	6	female	0	0.333333333
421	1	muslim	2	2	6	1	5	female	0	0.333333333
421	1	Chrisitan	6	4	5	6	4	male	1	0.666666667
421	1	Chrisitan	6	2	6	2	4	male	1	0.666666667
421	2	catholic	1	4	3	5	6	female	0	0.333333333
421	1	muslim	5	2	4	3	6	male	1	0.666666667
421	2	catholic	6	5	1	5	3	female	0	0.333333333
421	2	buddist	2	2	5	5	2	female	1	0.666666667
421	1	Chrisitan	6	5	5	5	3	male	0	0.333333333
446	2	Chrisitan	6	4	5	1	6	male	1	0.666666667
446	1	Chrisitan	1	6	1	1	6	female	0	0.666666667
446	2	catholic	6	3	6	5	4	female	0	0.166666667
446	1	buddist	4	6	2	3	4	male	1	0.5
446	2	catholic	1	6	3	2	4	male	0	0.333333333
446	1	catholic	6	3	2	4	3	female	1	0.333333333
446	2	buddist	4	5	3	4	6	male	1	0.666666667
446	2	catholic	1	2	3	5	1	male	0	0.166666667
446	1	buddist	5	5	1	2	6	male	1	0.5
446	1	buddist	2	2	6	2	4	female	0	0.166666667
446	2	muslim	6	2	6	6	3	male	1	0.833333333
446	2	catholic	1	1	4	2	6	male	0	0.166666667
852	1	catholic	4	1	3	6	5	female	0	0.333333333
852	2	buddist	5	2	6	6	6	female	1	0.5
852	1	muslim	6	6	5	6	5	female	0	0.166666667
852	1	muslim	5	3	3	3	1	male	1	0.666666667
852	2	catholic	6	5	1	2	2	male	0	0.333333333
852	1	Chrisitan	4	4	2	2	6	female	1	0.5
852	2	others	4	1	2	2	6	male	0	0.333333333
852	2	buddist	3	4	5	3	5	male	1	0.5
852	1	buddist	4	2	4	4	6	male	1	0.5
852	2	buddist	5	4	2	3	6	female	0	0.5
852	2	buddist	2	6	3	5	6	female	0	0.166666667
852	1	catholic	4	2	2	2	1	female	1	0.5
143	1	others	4	4	2	5	1	female	1	0.666666667
143	1	buddist	6	4	5	5	5	male	0	0.5
143	1	hindu	3	1	3	4	3	female	1	0.833333333
143	2	others	1	2	2	5	2	female	0	0
143	2	hindu	2	1	4	4	5	male	1	0.666666667
143	2	muslim	3	6	2	6	6	female	0	0.166666667
143	2	buddist	3	2	1	1	3	male	1	0.666666667
143	1	buddist	4	5	4	6	4	male	0	0.166666667
143	2	Chrisitan	6	5	3	2	5	female	1	0.333333333
143	2	Chrisitan	5	6	4	4	6	female	0	0.166666667
143	2	Chrisitan	4	2	5	5	6	female	1	0.833333333
143	1	muslim	6	5	3	5	5	female	0	0
607	1	Chrisitan	6	5	1	4	2	female	1	0.5
607	1	hindu	2	2	4	3	1	female	0	0.5
607	1	catholic	5	4	1	5	4	female	1	0.666666667
607	2	hindu	5	1	5	6	4	male	0	0.166666667
607	2	Chrisitan	5	4	2	4	5	male	1	0.666666667
607	1	Chrisitan	1	3	5	5	1	male	0	0.166666667
607	2	buddist	1	6	5	3	2	male	0	0.166666667
607	1	catholic	1	4	6	6	4	male	1	0.166666667
607	1	muslim	2	3	2	2	2	female	0	0.166666667
607	2	Chrisitan	1	1	2	3	6	female	1	0.333333333
607	2	muslim	1	2	1	3	4	female	1	0.5
607	1	Chrisitan	1	5	6	1	5	female	0	0.166666667
195	2	buddist	1	1	4	1	5	female	1	0.5
195	1	muslim	5	6	2	6	6	male	0	0.5
195	2	muslim	2	6	4	2	6	female	1	0.833333333
195	1	catholic	6	4	4	5	5	female	0	0.333333333
195	1	hindu	3	4	6	6	4	male	1	0.333333333
195	2	Chrisitan	6	2	3	6	3	male	0	0
195	1	catholic	6	2	5	3	3	male	0	0.166666667
195	2	others	1	4	6	2	6	male	1	0
195	2	catholic	4	1	5	2	6	female	1	0.833333333
195	2	buddist	1	6	4	6	2	female	0	0.333333333
195	1	hindu	1	3	5	1	2	male	1	0.666666667
195	2	hindu	1	3	2	5	1	male	0	0.166666667
824	1	buddist	1	5	5	1	3	male	1	0.333333333
824	1	others	1	6	4	1	3	male	0	0.333333333
824	1	catholic	3	4	6	6	6	female	0	0.333333333
824	2	catholic	4	5	6	3	5	female	1	0.5
824	2	catholic	4	1	1	3	5	female	1	0.166666667
824	1	muslim	6	4	6	5	5	male	0	0.166666667
824	1	muslim	6	1	4	6	5	male	0	0.333333333
824	1	hindu	6	3	5	1	2	female	1	0.166666667
824	1	hindu	3	3	3	3	5	male	0	0.166666667
824	1	Chrisitan	4	3	4	3	2	male	1	0.333333333
824	2	catholic	6	2	1	5	5	male	1	0.166666667
824	2	others	3	1	2	5	6	female	0	0
325	2	hindu	6	5	1	1	5	female	1	1
325	1	Chrisitan	5	6	3	1	2	female	0	0.5
325	2	others	6	1	6	1	1	female	1	0.666666667
325	1	catholic	6	2	3	6	6	male	0	0.5
325	1	buddist	1	5	5	6	6	female	0	0.666666667
325	1	hindu	3	3	3	6	3	male	1	0.5
325	1	Chrisitan	3	3	3	1	5	male	0	0.833333333
325	2	buddist	6	5	3	2	2	female	1	0.5
467	1	buddist	4	5	2	6	4	male	1	0.5
467	2	buddist	6	1	3	6	6	female	0	0.166666667
467	1	others	1	3	6	3	6	male	0	0
467	2	hindu	5	1	5	1	3	female	1	0.666666667
467	1	Chrisitan	3	4	4	3	5	male	0	0.333333333
467	1	Chrisitan	2	6	3	5	3	female	1	0.5
467	2	catholic	1	1	5	1	3	female	0	0.333333333
467	2	buddist	3	6	6	5	3	male	1	0.666666667
467	2	hindu	4	4	2	3	1	male	0	0.333333333
467	1	buddist	3	1	1	6	3	female	1	0.833333333
467	2	Chrisitan	5	1	2	4	1	female	0	0.333333333
467	1	others	2	1	5	2	5	female	1	0.666666667
379	1	others	6	2	4	5	5	male	0	0.5
379	2	Chrisitan	4	3	6	6	5	female	1	0.666666667
379	2	catholic	2	6	6	1	2	male	0	0
379	1	hindu	4	6	4	4	4	female	1	0
379	1	muslim	2	3	1	1	4	male	1	0.333333333
379	2	buddist	5	2	2	5	6	male	0	0.166666667
379	1	others	2	5	1	1	6	male	0	0.333333333
379	1	catholic	6	3	2	3	1	male	1	0.333333333
379	1	others	5	3	1	2	3	female	0	0.333333333
379	2	catholic	4	3	5	3	6	female	1	0.166666667
379	1	Chrisitan	5	4	2	1	1	female	1	0.666666667
379	1	muslim	4	4	1	1	3	female	0	0.333333333
130	1	muslim	6	4	6	5	2	male	0	0.333333333
130	1	others	3	3	4	5	5	female	1	0.5
130	2	Chrisitan	5	6	5	5	5	female	1	0.333333333
130	2	others	3	6	1	2	4	female	0	0.166666667
130	2	Chrisitan	4	4	5	2	6	male	1	0.333333333
130	1	others	1	2	1	2	1	male	0	0.166666667
130	2	Chrisitan	6	3	5	4	6	female	1	0.5
130	2	others	1	3	3	6	6	female	0	0.333333333
130	1	Chrisitan	6	3	6	3	2	female	0	0.666666667
130	2	hindu	6	1	6	2	5	male	1	0.5
130	1	catholic	5	6	3	5	6	female	0	0.333333333
130	1	catholic	2	6	2	2	3	female	1	0.166666667
590	2	hindu	4	3	4	5	5	male	1	0.666666667
590	1	catholic	4	1	4	2	1	male	0	0.166666667
590	2	others	1	5	1	5	2	female	1	0.5
590	1	hindu	2	6	4	3	5	male	0	0.333333333
590	1	buddist	6	2	4	2	2	male	1	0.666666667
590	1	catholic	6	3	6	1	2	male	0	0.166666667
590	2	others	3	5	5	6	4	male	0	0.5
590	1	muslim	4	2	5	5	6	male	1	0.333333333
590	1	others	2	3	2	6	6	male	0	0.666666667
590	1	Chrisitan	5	4	2	6	6	male	1	0.333333333
590	1	Chrisitan	5	4	5	4	1	male	1	0.666666667
590	2	muslim	4	5	2	4	6	female	0	0.333333333
194	2	muslim	3	1	1	2	1	female	1	0.833333333
194	2	muslim	4	1	2	2	2	male	0	0.833333333
194	1	buddist	2	1	1	3	6	male	1	0.5
194	1	others	4	1	1	4	5	female	0	0.166666667
194	1	Chrisitan	4	2	4	3	3	female	1	1
194	1	Chrisitan	6	3	6	4	5	female	0	0.833333333
194	1	buddist	3	6	2	3	5	male	1	0.666666667
194	1	catholic	5	6	2	6	6	female	0	0.666666667
194	2	others	6	4	2	1	3	male	0	0.5
194	2	catholic	1	1	1	2	5	female	1	0.666666667
194	1	muslim	2	4	4	1	1	female	1	0.833333333
194	1	others	3	5	5	4	3	male	0	0.5
341	2	hindu	6	6	2	1	5	male	0	0.5
341	1	hindu	6	1	5	3	5	male	1	0.833333333
341	1	Chrisitan	5	2	6	2	1	male	0	0.333333333
341	2	hindu	6	1	1	1	2	male	1	0.833333333
341	1	Chrisitan	3	1	1	2	4	female	1	0.666666667
341	2	others	1	6	5	2	3	male	0	0.166666667
341	1	others	5	5	6	3	3	female	1	0.666666667
341	1	hindu	5	2	1	3	1	female	0	0.333333333
341	1	others	5	2	5	3	1	female	1	0.666666667
341	1	Chrisitan	2	2	6	4	2	female	0	0.333333333
341	1	catholic	3	2	4	2	1	female	1	0.666666667
341	2	others	2	6	4	4	1	male	0	0.333333333
110	2	catholic	1	5	5	3	3	male	1	0.5
110	2	Chrisitan	6	4	4	6	5	female	0	0.5
110	1	buddist	4	1	5	1	4	male	0	0.666666667
110	1	hindu	3	3	6	3	4	female	1	0.5
110	2	others	4	1	5	1	4	male	0	0.333333333
110	1	Chrisitan	1	3	3	4	1	male	1	0.5
110	1	muslim	1	6	3	5	1	male	0	0.5
110	1	muslim	5	4	5	4	1	female	1	0.666666667
110	1	buddist	6	5	4	5	3	male	1	0.666666667
110	1	catholic	5	1	3	2	3	male	0	0.5
110	2	Chrisitan	6	1	1	3	3	female	0	0.5
110	2	Chrisitan	5	5	4	5	5	male	1	0.666666667
712	1	Chrisitan	2	1	1	2	4	male	0	0.5
712	2	muslim	5	6	4	1	4	male	1	0.666666667
712	1	Chrisitan	3	6	1	4	1	male	0	0.333333333
712	1	buddist	5	1	1	2	3	female	1	0.666666667
712	1	buddist	2	1	4	3	4	female	0	0.666666667
712	1	hindu	6	1	6	6	3	male	1	0.5
712	1	others	4	4	3	4	1	female	0	0.333333333
712	2	hindu	2	2	2	1	3	male	1	0.833333333
712	1	Chrisitan	5	5	4	5	1	female	0	0
712	2	buddist	4	3	1	6	6	female	1	1
712	2	buddist	5	5	4	6	2	female	1	0.833333333
712	1	others	2	3	5	2	4	female	0	0.333333333
490	2	hindu	1	5	3	5	2	female	1	0.333333333
490	1	buddist	3	5	1	5	5	female	0	0.166666667
490	2	catholic	3	5	6	3	5	female	0	0.333333333
490	1	buddist	4	4	1	1	4	male	1	0.666666667
